Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
vanX_B,dfrS1,0.242,0.047,0.127,0.358,9.915,1.943,5.089,14.741
vanX_B,gyrA_S83R,0.052,0.033,-0.031,0.135,9.783,8.942,-12.431,31.998
vanX_B,gyrA_S83I,0.799,0.045,0.686,0.911,7.309,0.347,6.448,8.171
vanX_B,parC_S80I,0.810,0.027,0.744,0.876,6.055,0.471,4.885,7.226
vanX_B,dfrF,0.227,0.019,0.181,0.274,4.865,0.515,3.586,6.144
vanX_B,aadD1,0.051,0.005,0.039,0.064,2.307,0.091,2.081,2.534
vanX_B,bleO,0.052,0.006,0.036,0.068,2.302,0.085,2.091,2.512
vanX_B,aac6p_Ie_aph2pp_Ia,0.484,0.094,0.251,0.717,2.278,0.393,1.302,3.253
vanX_B,ant9_Ia,0.013,0.001,0.009,0.017,2.134,0.468,0.971,3.297
vanX_B,blaPC1,0.010,0.006,-0.005,0.025,2.089,0.539,0.750,3.428
vanX_B,aph3p_IIIa,0.527,0.071,0.350,0.704,2.071,0.214,1.540,2.602
vanX_B,gyrA_S83Y,0.018,0.005,0.006,0.030,1.933,0.018,1.889,1.976
vanX_B,ant6_Ia,0.483,0.060,0.335,0.630,1.899,0.224,1.342,2.456
vanX_B,tetS,0.027,0.012,-0.002,0.056,1.885,0.257,1.248,2.523
vanX_B,merA,0.020,0.010,-0.005,0.045,1.881,0.526,0.574,3.188
vanX_B,tetO,0.033,0.006,0.018,0.048,1.784,0.127,1.469,2.100
vanX_B,dfrG,0.123,0.010,0.100,0.147,1.415,0.012,1.384,1.446
vanX_B,fexA,0.040,0.004,0.030,0.050,1.362,0.076,1.174,1.549
vanX_B,bcrC,0.025,0.001,0.021,0.028,1.291,0.244,0.686,1.897
vanX_B,ermB,0.665,0.041,0.563,0.767,1.275,0.089,1.055,1.495
vanX_B,optrA,0.038,0.004,0.029,0.048,1.263,0.030,1.187,1.339
vanX_B,cadA,0.024,0.002,0.020,0.027,1.206,0.069,1.035,1.377
vanX_B,cadC,0.018,0.003,0.010,0.025,1.181,0.098,0.938,1.423
vanX_B,bcrA,0.010,0.001,0.008,0.012,1.153,0.075,0.968,1.339
vanX_B,lnuB,0.045,0.012,0.016,0.074,1.075,0.193,0.594,1.555
vanX_B,tcrB,0.070,0.013,0.037,0.103,1.030,0.030,0.957,1.104
vanX_B,lsaE,0.042,0.007,0.024,0.060,1.022,0.119,0.725,1.318
vanX_B,qacH,0.010,0.001,0.008,0.013,1.019,0.007,1.001,1.036
vanX_B,arsA,0.127,0.008,0.106,0.148,0.934,0.084,0.726,1.142
vanX_B,arsD2,0.115,0.006,0.101,0.129,0.923,0.093,0.691,1.154
vanX_B,sat4,0.149,0.018,0.105,0.194,0.922,0.104,0.663,1.180
vanX_B,arsR,0.122,0.010,0.098,0.146,0.922,0.091,0.696,1.147
vanX_B,arsD,0.119,0.008,0.098,0.140,0.921,0.091,0.694,1.148
vanX_B,ermC,0.005,0.002,0.001,0.010,0.891,0.297,0.152,1.630
vanX_B,arsB,0.109,0.014,0.074,0.144,0.872,0.118,0.579,1.165
vanX_B,str,0.156,0.017,0.113,0.198,0.855,0.110,0.582,1.128
vanX_B,spw,0.043,0.006,0.028,0.058,0.842,0.075,0.655,1.029
vanX_B,bcrB,0.014,0.002,0.010,0.018,0.770,0.101,0.519,1.022
vanX_B,lnuG,0.007,0.002,0.002,0.012,0.685,0.141,0.335,1.036
vanX_B,catA,0.063,0.018,0.017,0.109,0.650,0.127,0.335,0.965
vanX_B,tetL,0.096,0.008,0.076,0.116,0.450,0.051,0.324,0.576
vanX_B,vanY_A,0.060,0.082,-0.143,0.262,0.355,0.482,-0.841,1.552
vanX_B,vanZ_A,0.060,0.082,-0.143,0.262,0.355,0.482,-0.841,1.552
vanX_B,vanH_A,0.060,0.082,-0.145,0.265,0.355,0.482,-0.841,1.552
vanX_B,vanA,0.060,0.082,-0.145,0.265,0.355,0.482,-0.841,1.552
vanX_B,vanX_A,0.060,0.082,-0.145,0.265,0.355,0.482,-0.841,1.552
vanX_B,vanS_A,0.059,0.082,-0.145,0.263,0.351,0.487,-0.860,1.561
vanX_B,vanR_A,0.058,0.083,-0.148,0.264,0.344,0.486,-0.862,1.550
vanX_B,tetM,0.222,0.030,0.148,0.297,0.343,0.050,0.218,0.468
vanY_A,vanZ_A,0.994,0.001,0.992,0.995,846.431,141.914,493.898,1198.963
vanY_A,vanS_A,0.982,0.004,0.973,0.991,628.273,357.779,-260.500,1517.045
vanY_A,vanH_A,0.994,0.001,0.992,0.995,505.914,222.309,-46.333,1058.161
vanY_A,vanA,0.994,0.001,0.992,0.995,505.914,222.309,-46.333,1058.161
vanY_A,vanX_A,0.994,0.001,0.992,0.995,505.914,222.309,-46.333,1058.161
vanY_A,vanR_A,0.988,0.003,0.982,0.995,338.795,93.966,105.371,572.220
vanY_A,parC_S80I,0.332,0.034,0.247,0.417,2.594,0.341,1.746,3.442
vanY_A,gyrA_S83I,0.281,0.027,0.215,0.348,2.579,0.349,1.711,3.447
vanY_A,gyrA_S83Y,0.020,0.005,0.007,0.032,2.541,0.325,1.733,3.350
vanY_A,dfrF,0.107,0.020,0.056,0.157,2.403,0.328,1.588,3.217
vanY_A,ermB,0.930,0.020,0.882,0.979,2.066,0.073,1.884,2.248
vanY_A,spw,0.081,0.010,0.056,0.105,1.807,0.109,1.535,2.078
vanY_A,aac6p_Ie_aph2pp_Ia,0.312,0.041,0.210,0.413,1.511,0.152,1.133,1.888
vanY_A,gyrA_S83R,0.012,0.003,0.003,0.020,1.430,0.104,1.171,1.688
vanY_A,ant6_Ia,0.348,0.021,0.295,0.400,1.408,0.097,1.167,1.650
vanY_A,dfrG,0.116,0.010,0.091,0.142,1.399,0.085,1.187,1.611
vanY_A,sat4,0.200,0.019,0.153,0.247,1.300,0.133,0.969,1.631
vanY_A,ant9_Ia,0.008,0.002,0.003,0.014,1.298,0.034,1.213,1.384
vanY_A,fexA,0.036,0.005,0.024,0.049,1.265,0.056,1.125,1.405
vanY_A,optrA,0.037,0.004,0.026,0.047,1.249,0.059,1.103,1.395
vanY_A,aph3p_IIIa,0.303,0.051,0.175,0.431,1.178,0.198,0.686,1.670
vanY_A,str,0.198,0.019,0.150,0.246,1.118,0.151,0.743,1.493
vanY_A,catA,0.100,0.012,0.069,0.130,1.064,0.099,0.817,1.310
vanY_A,tetM,0.639,0.004,0.629,0.648,1.012,0.017,0.970,1.054
vanY_A,aadD1,0.024,0.003,0.016,0.031,1.012,0.000,1.012,1.013
vanY_A,tetS,0.015,0.005,0.002,0.027,1.009,0.015,0.972,1.045
vanY_A,lnuG,0.010,0.001,0.008,0.013,1.000,0.039,0.904,1.095
vanY_A,bleO,0.024,0.003,0.016,0.032,0.999,0.000,0.999,1.000
vanY_A,tetL,0.209,0.006,0.194,0.224,0.998,0.040,0.898,1.097
vanY_A,tcrB,0.068,0.011,0.040,0.095,0.996,0.005,0.983,1.009
vanY_A,tetO,0.019,0.004,0.010,0.028,0.987,0.019,0.940,1.034
vanY_A,cadC,0.015,0.001,0.012,0.018,0.986,0.021,0.933,1.038
vanY_A,cadA,0.019,0.001,0.018,0.021,0.985,0.015,0.946,1.023
vanY_A,arsR,0.123,0.002,0.118,0.128,0.916,0.037,0.823,1.009
vanY_A,arsD2,0.116,0.002,0.110,0.121,0.916,0.037,0.824,1.008
vanY_A,merA,0.010,0.004,0.000,0.020,0.916,0.110,0.641,1.190
vanY_A,arsA,0.126,0.001,0.123,0.129,0.915,0.035,0.829,1.002
vanY_A,arsD,0.120,0.001,0.118,0.122,0.915,0.037,0.822,1.007
vanY_A,arsB,0.114,0.004,0.103,0.125,0.906,0.040,0.806,1.005
vanY_A,dfrS1,0.029,0.002,0.025,0.033,0.858,0.126,0.544,1.171
vanY_A,ermC,0.005,0.001,0.002,0.008,0.854,0.032,0.774,0.933
vanY_A,blaPC1,0.004,0.001,0.001,0.007,0.798,0.108,0.530,1.066
vanY_A,qacH,0.008,0.001,0.006,0.010,0.780,0.009,0.758,0.802
vanY_A,qacC,0.005,0.003,-0.002,0.012,0.659,0.498,-0.579,1.897
vanY_A,bcrA,0.006,0.000,0.005,0.007,0.618,0.012,0.588,0.648
vanY_A,vanB,0.016,0.020,-0.033,0.065,0.375,0.471,-0.796,1.545
vanY_A,vanH_B,0.016,0.020,-0.033,0.065,0.369,0.474,-0.808,1.546
vanY_A,vanS_B,0.016,0.020,-0.034,0.065,0.365,0.474,-0.813,1.543
vanY_A,vanR_B,0.016,0.020,-0.034,0.065,0.365,0.474,-0.813,1.543
vanY_A,vanW_B,0.016,0.020,-0.034,0.065,0.365,0.474,-0.813,1.543
vanY_A,vanY_B,0.016,0.020,-0.034,0.065,0.365,0.474,-0.813,1.543
vanY_A,bcrC,0.008,0.001,0.004,0.011,0.358,0.144,-0.001,0.716
vanY_A,vanX_B,0.015,0.020,-0.035,0.065,0.346,0.480,-0.846,1.538
vanY_A,lnuB,0.015,0.005,0.002,0.028,0.343,0.166,-0.070,0.755
vanY_A,lsaE,0.015,0.008,-0.006,0.036,0.342,0.218,-0.200,0.885
vanY_A,bcrB,0.005,0.002,0.002,0.009,0.282,0.145,-0.080,0.643
vanY_B,vanX_B,0.977,0.005,0.964,0.990,1214.533,74.814,1028.685,1400.382
vanY_B,vanW_B,0.979,0.003,0.972,0.986,1113.851,148.993,743.731,1483.971
vanY_B,vanS_B,0.979,0.003,0.973,0.986,1111.567,148.513,742.639,1480.495
vanY_B,vanR_B,0.979,0.003,0.973,0.986,1111.567,148.513,742.639,1480.495
vanY_B,vanH_B,0.979,0.002,0.974,0.984,1109.643,179.631,663.415,1555.870
vanY_B,vanB,0.982,0.000,0.981,0.983,981.523,193.906,499.834,1463.212
vanY_B,qacC,0.166,0.026,0.101,0.232,109.127,41.316,6.492,211.761
vanY_B,dfrS1,0.241,0.048,0.123,0.359,9.848,2.002,4.875,14.821
vanY_B,gyrA_S83R,0.050,0.032,-0.030,0.131,9.309,8.403,-11.565,30.183
vanY_B,gyrA_S83I,0.784,0.042,0.681,0.888,7.150,0.360,6.256,8.043
vanY_B,parC_S80I,0.803,0.027,0.736,0.869,5.996,0.465,4.840,7.151
vanY_B,blaPC1,0.020,0.008,-0.001,0.041,4.830,0.146,4.468,5.192
vanY_B,dfrF,0.224,0.018,0.179,0.269,4.787,0.514,3.510,6.064
vanY_B,gyrA_S83Y,0.021,0.002,0.016,0.026,2.424,0.622,0.880,3.969
vanY_B,merA,0.025,0.012,-0.005,0.054,2.415,0.535,1.086,3.745
vanY_B,ant9_Ia,0.015,0.002,0.010,0.019,2.399,0.480,1.207,3.591
vanY_B,aadD1,0.051,0.005,0.038,0.064,2.301,0.090,2.076,2.525
vanY_B,aac6p_Ie_aph2pp_Ia,0.486,0.093,0.255,0.716,2.286,0.388,1.321,3.251
