Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrA25,dfrA27,0.002705598,0.00556804,0.001600778,0.003810418,2.140702553,5.317001993,1.085694004,3.195711101
dfrA25,aadA31,0.002608689,0.006218618,0.00137478,0.003842598,2.028171394,5.014457469,1.033194243,3.023148545
dfrA25,arr_2,0.002519719,0.006014818,0.001326249,0.00371319,1.97966531,5.378852559,0.912384267,3.046946353
dfrA25,oqxA,0.00250715,0.003196743,0.001872846,0.003141453,2.098599582,2.894207302,1.524326063,2.672873101
dfrA25,aac3_IIe,0.002459452,0.002135119,0.002035798,0.002883106,1.908709034,1.865691091,1.538515445,2.278902623
dfrA25,arsA,0.002457355,0.004815384,0.001501878,0.003412832,1.664311469,3.451273541,0.979503923,2.349119015
dfrA25,qnrB1,0.002427054,0.004902545,0.001454282,0.003399825,1.906712236,4.307966667,1.051918187,2.761506285
dfrA25,arr,0.002402388,0.003240816,0.001759339,0.003045436,1.653427969,2.392521027,1.178699891,2.128156047
dfrA25,mcr_1_1,0.002353485,0.004075138,0.001544889,0.003162081,1.493029147,2.618763383,0.973409677,2.012648617
dfrA25,aph3p_IIa,0.002324054,0.005023218,0.001327339,0.00332077,1.7339216,4.267780458,0.887101367,2.580741833
dfrA25,aac3_IVa,0.002288952,0.003842051,0.001526605,0.003051298,1.744359537,3.473571689,1.055127554,2.43359152
dfrA25,cmlA5,0.002261355,0.004994583,0.001270321,0.003252388,1.840793361,4.708320566,0.906560413,2.775026309
dfrA25,blaCTX_M_3,0.002226227,0.005625782,0.001109949,0.003342504,1.758250043,6.19788226,0.528455739,2.988044348
dfrA25,merE,0.002220689,0.003559603,0.001514387,0.002926992,1.644971424,2.916604353,1.066253844,2.223689004
dfrA25,ant2pp_Ia,0.002200345,0.006231042,0.000963971,0.003436719,1.773328869,5.943538489,0.594001887,2.952655851
dfrA25,blaCTX_M_65,0.002164778,0.004061678,0.001358853,0.002970702,1.459978919,2.870675258,0.890374669,2.02958317
dfrA25,mcr_1,0.00208598,0.003448446,0.001401734,0.002770227,1.681939067,3.092769535,1.068266493,2.295611641
